,text_id,predict_event,pleasantness,goal_relevance,other_responsblt,urgency,self_control,social_norms,hidden_emo_text,emotion,predicted_predict_event,gate_weights_predict_event,predicted_pleasantness,gate_weights_pleasantness,predicted_goal_relevance,gate_weights_goal_relevance,predicted_other_responsblt,gate_weights_other_responsblt,predicted_urgency,gate_weights_urgency,predicted_self_control,gate_weights_self_control,predicted_social_norms,gate_weights_social_norms,emo_predictions
632,5158,2.0,1.0,2.8,5.0,3.0,1.6,3.4,a neighbour chucked rubbish into our garden,anger,-0.25959277,0.10831335,-0.5678404,0.18126325,0.1262414,0.14978601,-0.30196774,0.124905765,-0.059103176,0.17585967,0.30566,0.14322865,0.2581545,0.11664332,surprise
633,51591,2.2,5.0,3.2,4.8,4.0,1.6,1.0,"my autistic daughter got an unconditional offer for college, because she's had such a hard time at high school.",pride,-0.1104746,0.10457999,-0.18976708,0.18202722,0.107547864,0.13989669,-0.09709933,0.12178698,-0.02658777,0.17850585,0.15455993,0.1392763,0.059685353,0.13392697,surprise
634,51592,1.4,5.0,3.6,3.8,4.0,2.0,1.0,"I was at work and I received a phone call from a university lecturer who told me I had been nominated for (and won) two prizes for my BSc, the BPS Undergraduate award and the Faculty Award.  I had had a difficult year completing the final year of my degree in covid-times and I was a mature student who had never studies at degree level before, and so I felt immense ... that my efforts had been noticed and appreciated.  I have never won an award before.",joy,-0.27624884,0.10367896,-0.5152287,0.19213277,0.19058515,0.14032575,-0.23251,0.122349195,-0.13046797,0.1906971,0.27732575,0.14548133,0.34127915,0.10533494,surprise
635,51593,4.0,4.2,3.8,2.2,3.2,4.8,1.0,At work by helping others and providing a good experience,pride,-0.13433892,0.11191168,-0.3579548,0.17086965,-0.0036809258,0.13420705,-0.22850053,0.12900838,-0.019145146,0.18059604,0.07233244,0.13826425,0.27536935,0.13514292,surprise
636,51595,3.0,4.8,3.8,1.6,2.6,2.4,1.2,I felt ... when I graduated the  best student in my class,pride,-0.2548082,0.103635706,-0.61929,0.21054688,0.16125695,0.14626397,-0.3069778,0.12496483,-0.07010667,0.17512843,0.26139873,0.13914765,0.45815504,0.10031251,surprise
637,51597,2.2,5.0,4.8,3.4,4.0,3.8,1.2,my band got signed to a label run by an artist i admire,joy,-0.35020494,0.11551674,-0.49700084,0.15706196,0.13194072,0.1606835,-0.26402056,0.12339886,0.105875716,0.17740905,0.4453556,0.15198016,0.17317285,0.11394979,surprise
638,51598,2.6,4.4,3.8,2.6,2.6,3.8,1.2,the event was successful,relief,-0.23390831,0.109682,-0.40653452,0.17661618,0.012952674,0.1385296,-0.29349816,0.13046788,-0.058540955,0.18328954,0.2986203,0.14574249,0.2900778,0.11567228,surprise
639,51607,4.4,4.8,4.6,1.2,3.0,3.2,1.0,I graduated from university,pride,-0.4364417,0.10534982,-0.42178407,0.1596588,0.18187185,0.15084468,-0.37328762,0.12847178,-0.32722652,0.20373671,0.2342243,0.12910971,0.21985622,0.12282845,surprise
640,51611,2.8,2.8,5.0,1.8,4.0,3.0,1.6,I came out to my parents,relief,-0.14428262,0.11405482,-0.6015056,0.19901828,0.15902358,0.15430655,-0.36361912,0.12556034,-0.020929404,0.16394556,0.3323323,0.14214335,0.5292536,0.100971125,surprise
641,51613,3.6,3.4,4.0,1.4,2.2,3.2,1.4,"WHEN I WENT AND GOT MY G.E,D.",pride,-0.025469285,0.10383824,-0.31272277,0.16224685,0.17818306,0.14624363,-0.30375302,0.13437141,-0.21346511,0.18152046,0.076121375,0.14675929,0.21680395,0.12502009,surprise
642,51624,3.6,3.2,2.4,1.8,1.8,4.4,1.0,I feel ... when I complete a task well at work,pride,-0.13606335,0.107591495,-0.33920592,0.1852419,0.33791268,0.14047849,0.018505348,0.108871445,0.11475192,0.15718567,-0.104203895,0.14220567,0.21526973,0.15842535,surprise
643,51626,3.2,3.8,2.8,3.4,1.4,1.8,1.0,When I worked at the hospital and saw the nhs staff across all areas of the hospital come to work day after day to help the general public.,pride,-0.37606773,0.11565523,-0.67500967,0.16649456,0.16208547,0.16138798,-0.39211512,0.12304237,0.023800865,0.1744089,0.39621866,0.15537037,0.39445764,0.103640616,surprise
644,51632,4.0,5.0,4.2,1.6,1.6,4.2,1.2,I received honors for my degree,pride,-0.22305462,0.11152668,-0.43051574,0.1610511,0.08656493,0.13827719,-0.26306078,0.12096336,-0.24191226,0.1938217,0.21077253,0.14826635,0.17824987,0.12609357,surprise
645,51635,2.6,4.8,2.4,3.2,3.0,3.2,1.0,I was recognised for doing well at work by my line manager,pride,-0.23502256,0.106650524,-0.32285205,0.16349182,0.03876191,0.13663355,-0.11235389,0.12826857,0.04154642,0.19410121,0.1984092,0.14273319,0.153633,0.12812115,surprise
646,51639,3.8,4.6,3.6,4.4,2.8,2.4,1.4,my client was happy with the painting they commissioned from me.,joy,-0.2009335,0.10816965,-0.5644296,0.18834318,0.06411339,0.14718957,-0.34221998,0.12584552,-0.07207985,0.18902907,0.35262752,0.13467324,0.34231573,0.10674972,surprise
647,51652,4.2,5.0,4.8,1.4,2.2,3.0,1.0,I got my degree,pride,-0.34618416,0.10654094,-0.47883657,0.16219074,0.17189884,0.15322086,-0.33143625,0.12323804,-0.2600022,0.19531114,0.27731407,0.1367901,0.18720646,0.122708194,surprise
648,51653,4.6,4.8,4.2,3.4,3.2,3.0,1.0,My sons were born,joy,-0.2480398,0.11201978,-0.5075708,0.16663527,0.09305459,0.14726783,-0.35437667,0.124527566,-0.33667117,0.19306695,0.25740597,0.12580882,0.23077698,0.1306737,surprise
649,5166,1.6,1.0,5.0,4.4,2.6,1.6,1.6,my permanent work contract was not offered to me at the end of my 6 month term even though it was promised it would be,anger,-0.2535588,0.10652264,-0.55283755,0.19464645,0.12856571,0.14448419,-0.37498373,0.12739994,-0.08174358,0.1791641,0.29967815,0.14263815,0.36168635,0.105144486,surprise
650,51670,3.6,4.2,4.8,1.6,2.8,2.4,1.4,I felt ... when I received my perfect college grades,pride,-0.30499777,0.1105744,-0.34429815,0.16823748,0.33233514,0.13946396,-0.08505849,0.11342247,0.04769583,0.17797689,0.08336843,0.1381326,0.18449083,0.1521922,surprise
651,51674,4.8,5.0,4.8,1.4,3.6,4.2,1.0,I graduated from university,pride,-0.4364417,0.10534982,-0.42178407,0.1596588,0.18187185,0.15084468,-0.37328762,0.12847178,-0.32722652,0.20373671,0.2342243,0.12910971,0.21985622,0.12282845,surprise
652,51687,2.6,4.4,3.0,3.2,2.8,3.2,1.0,"I can still remember vividly the day i went to my friend birthday party, the way my friends welcome me I felt honored and walk in with full of ..., I gave him the present I brought for him and I left the party after some minutes",pride,-0.26056832,0.106098294,-0.60136825,0.18994857,0.18880194,0.14651564,-0.28768528,0.13021499,0.07057215,0.18734056,0.30604446,0.13859797,0.40914267,0.10128396,surprise
653,51688,3.6,4.8,3.2,3.6,2.0,4.2,1.2,"I am ... of my D&D campaigns. Between myself and my friends, I am the dungeon master and designer of our tabletop games. I am ... my players enjoyed my work, they invest in the plots, feel emotion from the music and events and that they enjoy our shared story adventures",pride,-0.19328876,0.10995614,-0.49417132,0.19296452,0.20478368,0.13965727,-0.38428354,0.12839772,-0.07651539,0.18617101,0.3257279,0.1384305,0.37871277,0.104422875,surprise
654,51694,2.2,2.6,3.2,3.4,4.8,4.6,1.2,"I used to answer emergency ambulance calls, I felt ... when I received a letter last week to say that I had saved a patient's life who was in cardiac arrest, I gave CPR instructions over the phone and they survived.",pride,-0.21658294,0.098259635,-0.53516674,0.20655645,0.23957507,0.14027472,-0.16045666,0.124332875,-0.057021007,0.18383346,0.24605139,0.14239131,0.31021678,0.1043516,surprise
655,517,1.6,1.0,2.4,5.0,1.6,1.0,4.6,I felt ... when details of the Sarah Everard case came out.,disgust,-0.13241337,0.10579917,-0.57739645,0.1854603,0.046936553,0.14878383,-0.11424481,0.122480385,0.05965306,0.1875117,0.1891548,0.13411018,0.26561707,0.115854405,surprise
656,51705,3.2,4.4,4.6,1.8,2.8,3.4,1.2,"I graduated from sixth form, with the grades that I had strived to achieve.",pride,-0.18397027,0.108004406,-0.5948233,0.19841553,0.14296438,0.14085847,-0.28610042,0.12670115,-0.10774037,0.18266022,0.30658904,0.14015053,0.3983093,0.10320968,surprise
657,51708,3.0,4.6,2.6,4.2,2.4,2.0,1.2,my son came home with a headteacher's certificate from school for having a positive attitude and being kind,pride,-0.2738174,0.1065306,-0.24372603,0.17135714,-0.0355439,0.14330214,-0.030757405,0.12192107,0.10418601,0.18769772,0.2619682,0.139797,0.22576769,0.12939432,surprise
658,51710,3.6,5.0,5.0,1.4,1.6,4.2,1.0,I felt ... when I graduated from school because it took many years and a lot of work to get to the point where I completed the program.,pride,-0.32989752,0.11423781,-0.535328,0.1752582,0.24447726,0.154331,-0.19894938,0.1264769,-0.028867006,0.16697602,0.22243196,0.15407863,0.30575758,0.10864143,surprise
659,51713,3.8,4.6,4.0,4.4,3.0,4.0,1.2,Because I'm married to a wonderful man.,joy,-0.217447,0.11387045,-0.62434226,0.20157279,0.21662839,0.15411493,-0.38556197,0.12344541,-0.013165519,0.17049281,0.35508582,0.13878123,0.540231,0.097722396,surprise
660,51720,3.8,4.8,5.0,3.0,3.0,3.6,1.0,I felt ... when I got my first job as a teacher.This is because of how much effort I had put in that year and what I had been through to get the job. Secondly because of how hard I had worked and how good the job is and was.,pride,-0.19275095,0.10123192,-0.4002717,0.17562568,0.15488097,0.14641404,0.02576471,0.12171599,-0.0021213447,0.18949805,0.064694315,0.13806741,0.23999688,0.12744692,surprise
661,51730,3.8,5.0,4.4,1.6,2.6,4.0,1.0,I felt ... when I passed my PhD viva because it was a lot of work and things such as personal loss and the pandemic made the last year and a half particularly challenging.,pride,-0.1626438,0.105206795,-0.53656894,0.19791003,0.091509,0.14355871,-0.20052642,0.12314824,-0.057374924,0.18001491,0.24653974,0.14213377,0.34630132,0.10802749,surprise
662,51732,3.2,5.0,2.6,3.0,3.0,2.8,1.0,I crochet. I finished a blanket for my best friend for her baby shower. I showed it to a couple of my friends and they loved it!,joy,-0.21029632,0.104233675,-0.28878954,0.15799217,0.11366399,0.14759327,-0.059379593,0.11352104,0.15067086,0.2102185,0.11319968,0.14277321,0.018775553,0.1236681,surprise
663,51738,4.2,4.4,3.2,2.4,1.6,3.6,1.4,I went to lgbt pride.,pride,-0.24208291,0.11732701,-0.6242551,0.20199433,0.19335122,0.15155074,-0.4367945,0.12562862,-0.0236509,0.1708344,0.37696147,0.13785194,0.55271214,0.094813,surprise
664,51751,3.8,4.2,2.4,3.4,2.8,2.4,1.4,my daughter was baptised and confirmed on the same day,pride,-0.23469798,0.10424665,-0.5638581,0.20034929,0.11589418,0.14853327,-0.30298808,0.1278098,-0.12668611,0.17803882,0.31611133,0.14174725,0.39307463,0.099274896,surprise
665,51758,3.6,4.6,3.8,2.8,3.8,2.2,1.4,I told my family I was leaving the UK to travel full-time and they were all so happy for me,joy,-0.19516376,0.11529575,-0.5477212,0.18675931,0.17633057,0.15576479,-0.29760084,0.12696588,-0.012140863,0.16268949,0.33605757,0.15012579,0.4630084,0.10239905,surprise
666,51768,4.2,4.4,2.8,1.0,1.2,4.2,1.0,I finally put up my kitchen blinds because I'd put it off for a year!,pride,-0.39456666,0.10925481,-0.21255268,0.1591248,0.2559089,0.13602248,-0.0125723425,0.11225082,0.1379319,0.20713624,0.06654444,0.14042023,0.062041163,0.13579057,surprise
667,51774,3.6,4.6,4.0,1.0,2.6,3.6,1.0,I felt ... when I aced a test.,pride,-0.093400106,0.10241462,-0.49917996,0.18717867,0.079853445,0.1517485,-0.07672772,0.12394309,0.1094736,0.18340997,0.23320788,0.13167135,0.3251086,0.119633816,surprise
668,51775,4.2,4.2,4.4,1.6,4.0,3.4,1.2,I had my baby in the water all natural,pride,-0.23989938,0.10168314,-0.36327562,0.17266014,0.10356873,0.13906996,-0.20724148,0.11924872,0.013365254,0.1973132,0.34704173,0.13669002,0.093488924,0.13333483,surprise
669,51792,3.6,4.8,3.4,2.2,3.0,4.0,1.0,when i succeeded at my current product development project,pride,-0.2226242,0.10504615,-0.3197835,0.16768456,-0.0092605315,0.13848889,-0.174635,0.12442629,0.07546575,0.19579105,0.33290374,0.14206205,0.30714756,0.12650095,surprise
670,51795,3.4,3.4,3.0,2.0,1.8,3.0,1.0,I became chartered,no-emotion,-0.5176697,0.10010604,-0.35845786,0.14999463,0.3613559,0.15925355,-0.22038344,0.12624577,-0.3092015,0.20714155,0.15512045,0.13164063,0.22231017,0.12561794,surprise
671,51799,2.6,3.8,3.2,3.6,2.8,3.0,1.8,My boyfriend said he was proud of me,pride,-0.40643933,0.110986486,-0.32643247,0.15548949,0.23097269,0.14772558,-0.20373166,0.121991664,0.1104248,0.20444155,0.26131302,0.12938842,0.029951245,0.12997684,surprise
672,51801,1.8,4.4,4.2,2.6,2.4,3.8,1.4,I did really well in a course I didn't think I would do well in,surprise,-0.40846354,0.10907573,-0.17990337,0.14605196,0.27320933,0.16970386,0.14946263,0.11420418,-0.093148515,0.18939765,-0.0826479,0.14595957,0.0683868,0.1256071,surprise
673,51804,4.0,4.6,2.4,3.8,2.0,1.8,1.0,i see my daughters achieve things - daughters nativity play,pride,-0.35393405,0.11473812,-0.13921778,0.15112168,0.10560176,0.14645001,-0.07226031,0.12696801,0.10245983,0.18411775,0.27410764,0.13446325,0.18599707,0.1421411,surprise
674,51805,3.8,2.0,3.0,1.8,3.4,3.4,1.4,i spoke at my nans funeral,pride,-0.38259968,0.108512804,-0.34438077,0.15581785,-0.011843663,0.14542492,-0.19986151,0.12285236,0.04103528,0.19629455,0.17159277,0.13565575,0.22426105,0.13544182,surprise
675,51807,3.4,3.2,2.8,3.8,3.2,2.0,1.4,My son attestation when becoming a police officer,pride,-0.41827837,0.109942056,-0.3034933,0.15450515,0.055728827,0.13010465,-0.23249452,0.12933402,-0.080187485,0.20252521,0.23419337,0.14063077,0.22059189,0.13295813,surprise
676,51808,4.4,4.6,2.6,1.6,3.2,3.4,1.0,I felt ... when I got myself a new pair of nike air force 1s because it felt really good putting on the latest pairs at the time.,joy,-0.22015181,0.101166554,-0.64098966,0.20275387,0.20128654,0.1486689,-0.21772225,0.12222661,-0.013269857,0.1867264,0.2908822,0.13498077,0.34356624,0.10347691,surprise
677,51821,3.0,5.0,4.0,3.6,2.4,2.6,1.0,When my child settled well into school,pride,-0.22777855,0.10918964,-0.5324295,0.18315291,0.044088278,0.1410476,-0.2588405,0.121937156,0.010215566,0.18644606,0.32361394,0.13606767,0.35625792,0.12215895,surprise
678,51826,3.4,4.2,4.2,2.8,3.2,1.6,1.0,I received some test results back from the doctor that cleared me of further illnesses,relief,-0.2682976,0.10501507,-0.53239423,0.19099589,0.15712179,0.14329766,-0.3250142,0.13015567,-0.04775636,0.1837649,0.32728502,0.14270398,0.32458127,0.10406689,surprise
679,51835,2.2,3.0,3.4,4.8,2.0,1.8,2.6,When my ex partner finally stopped harassing me. He would make me feel so scared that once it stopped I was so ....,relief,-0.25168788,0.10367942,-0.3348381,0.16932815,-0.04336847,0.1396663,-0.04202757,0.11887374,0.07348451,0.1999934,0.2562346,0.13481338,0.2605397,0.13364562,surprise
680,51837,2.0,1.4,4.6,4.0,3.6,2.6,2.4,i thought my little girl had gone missing but she was hiding,relief,-0.20561866,0.10825724,-0.24617364,0.1510825,0.12510177,0.1537993,0.04009036,0.12418908,0.017421797,0.18192604,0.1836261,0.14750431,0.10882808,0.1332416,surprise
681,51849,3.4,2.4,4.0,1.0,3.0,3.0,2.0,I realised I hadnÂt had put the wrong fuel in my car,relief,-0.109888375,0.100357935,-0.5826867,0.19830479,0.19926624,0.14834294,-0.35878104,0.12799606,-0.18139508,0.1796692,0.28573874,0.14558402,0.4189965,0.099745065,surprise
682,51857,3.2,3.6,2.8,4.0,3.0,2.6,1.2,I felt ... when my boss sent a message saying that I could switch from taking phone calls to responding to letters.,relief,-0.20392253,0.10896536,-0.64320993,0.20083831,0.23710491,0.14997797,-0.35603222,0.122633494,0.027527548,0.17389627,0.3169583,0.14061236,0.49220592,0.10307627,surprise
683,51866,3.2,4.2,3.4,1.4,3.2,4.2,1.0,I felt ... when I was able to get my ipad to work after I thought it was broken,relief,-0.13359886,0.1120966,-0.62818813,0.19638169,0.19548674,0.15552627,-0.30930746,0.12494193,-0.0024966006,0.16126959,0.30599016,0.14512199,0.5148242,0.10466189,surprise
684,51881,2.2,2.0,2.6,2.2,3.2,2.0,1.2,I felt ... when I found my lost phone.,fear,0.1373458,0.11680848,-0.4364045,0.19478598,0.36737525,0.14173786,0.0042033996,0.10984122,0.2971743,0.16065606,0.061961427,0.14604071,0.4763385,0.13012965,surprise
685,51882,2.8,3.2,3.2,3.4,1.8,1.6,1.2,When certain committee members left the committee.,sadness,-0.21330465,0.11049024,-0.4903026,0.18237463,0.0581999,0.13815014,-0.30920288,0.12559438,-0.015527219,0.18513131,0.3450418,0.14146759,0.34474462,0.11679177,surprise
686,51883,3.0,4.6,4.6,3.2,4.2,2.4,1.0,I got a job after months of searching.,relief,-0.14223464,0.10765693,-0.23281837,0.15424895,0.28454778,0.1346372,-0.1475027,0.1234022,0.14945756,0.19363254,0.13070719,0.14611162,-0.07460213,0.1403105,surprise
687,51889,1.4,2.8,4.6,1.6,3.8,1.4,1.6,"I was being investigated for a brain tumour and I was not it was not a tumor nor cancerous, but inflammatory scarring caused by shingles",relief,-0.22778797,0.105278395,-0.5601587,0.19456588,0.11695443,0.14593123,-0.29058716,0.12982208,-0.18822348,0.18064499,0.34518063,0.1426365,0.41813356,0.10112099,surprise
688,5189,2.2,1.2,2.8,4.8,3.0,1.4,2.8,my housemate couldn't find room in the freezer for his shopping and took one of my items out and just left it carelessly in the fridge and defrosted,anger,-0.25076428,0.102859594,-0.6358691,0.19737206,0.116832346,0.1455214,-0.33026153,0.13086666,0.041722283,0.18097423,0.40123895,0.14329453,0.45045346,0.09911157,surprise
689,51896,4.0,4.0,4.2,1.4,2.0,4.2,1.6,I've finally got round to doing a task which Ive been putting off.,relief,-0.11151318,0.10527877,-0.49449298,0.18064849,0.12903611,0.14512856,-0.11738392,0.1200199,-0.04891099,0.19261032,0.30701023,0.14285792,0.27156478,0.11345599,surprise
690,51897,2.8,1.2,4.0,1.8,2.8,1.6,1.2,"I felt ... when my father died after a short illness because I feared that even if he recovered from his illness, he would then have a lifestyle and standard of living which he would not be happy with, and in which I would struggle to look after him satisfactorily.",relief,-0.13162299,0.10161838,-0.5151586,0.20057137,0.1361875,0.13647467,-0.15812317,0.12226163,-0.08478792,0.18734469,0.24489921,0.13551089,0.3413095,0.11621838,surprise
691,51901,1.4,5.0,3.8,1.6,2.2,2.6,1.0,I felt ... when I got to know that the course which I thought I would fail I latter perform excellently there,relief,-0.20270632,0.115241796,-0.5762775,0.1940689,0.16754259,0.15469545,-0.32263738,0.12638114,0.015223078,0.15974323,0.3183545,0.14381531,0.50229955,0.10605413,surprise
692,51915,5.0,3.2,1.2,4.8,2.4,1.8,1.0,my wife just left for work,relief,-0.28997064,0.10684246,-0.46205142,0.18045333,0.018178511,0.15065894,-0.25896752,0.12896495,-0.04528144,0.18654118,0.32749736,0.13934654,0.36625397,0.107192546,surprise
693,51918,2.0,5.0,3.8,3.8,2.4,1.4,1.4,My neice rang the bell to be cleared of cancer,relief,-0.23419222,0.10608663,-0.6551979,0.19340768,0.15570797,0.14515771,-0.33446154,0.1301507,-0.0655576,0.17681202,0.33879027,0.14608705,0.41374475,0.10229823,surprise
694,51919,2.6,3.0,3.8,2.4,2.4,1.0,1.4,When my nannan was okay after her operation,relief,-0.3520511,0.10684335,-0.46981212,0.1615005,0.067903385,0.14254983,-0.22229213,0.1281587,0.124837115,0.19338639,0.32363313,0.1408139,0.27254665,0.12674731,surprise
695,51922,3.2,4.8,4.6,2.2,3.2,3.4,1.4,I got college placement place,relief,-0.34153947,0.10332322,-0.32488784,0.1599266,0.23240952,0.16133845,-0.20743361,0.12179512,-0.081238374,0.19718362,0.2876354,0.13385697,0.15175986,0.122576,surprise
696,51926,3.0,4.8,4.2,3.4,2.4,2.4,2.2,I went to my first baby scan,joy,-0.17220135,0.11352617,-0.5934213,0.19965822,0.16798645,0.15467489,-0.35163674,0.12758067,-0.018014416,0.16287683,0.31994104,0.14117087,0.54978466,0.1005123,surprise
697,51929,2.2,3.6,3.8,1.6,3.8,3.8,1.4,I was able to complete a task that I was having issues completing,relief,-0.31874123,0.10781954,-0.09198612,0.14138742,0.25990936,0.12304056,0.07208604,0.11913393,0.0070790197,0.18905723,0.14642301,0.1584168,0.06042543,0.16114454,surprise
698,51930,1.6,1.0,4.2,4.4,4.6,2.4,2.0,"the child I was babysitting ran off in the park and I couldn't find him for a few minutes, and then he finally came out of the wooded area that he had followed some other children into.",fear,-0.16758376,0.09810462,-0.50881547,0.19065982,0.077756,0.15069373,-0.23705108,0.115073025,0.09708159,0.19732329,0.4048847,0.14199767,0.26641822,0.10614784,surprise
699,51945,1.2,4.4,2.2,4.6,4.4,3.8,1.2,A friend who had stopped talking completely for a while (health reasons) called me,surprise,-0.15137047,0.11221265,0.11344046,0.13800865,0.22288035,0.12646191,0.030494435,0.12478589,0.15045758,0.1965608,0.17547762,0.136354,0.067384176,0.165616,surprise
700,51946,3.0,1.8,4.4,4.6,3.0,3.8,4.2,I quit my job as a waitress at a restaurant where I felt like they didn't treat their employees with respect.,anger,-0.25340158,0.104027316,-0.20494159,0.15474816,0.2402068,0.13935423,-0.067064315,0.12817323,-0.032425717,0.1978731,-0.022420883,0.13373815,-0.015976563,0.14208582,surprise
701,51949,2.2,3.4,4.6,3.8,3.0,2.8,1.4,"I finally was able to get approved to refinance my home after a divorce.  My income is somewhat non-standard (not salaried) and even though it is quite consistent and reliable (arguably more reliable than a salary because I can't really get ""fired"") the bank did not like that the amount wasn't guaranteed.  It looked at one point like I was going to have to sell my home.",relief,-0.34121662,0.10331373,-0.5798445,0.17251801,0.20109051,0.15297788,-0.2990315,0.12455894,-0.019066796,0.18616228,0.28421706,0.15085934,0.3248304,0.10960978,surprise
702,51953,2.4,3.4,3.6,3.4,3.2,1.8,1.0,i had a health problem resolved,relief,-0.16977899,0.10167416,-0.32843336,0.16636857,0.060104404,0.14457792,-0.009864615,0.1239093,0.0016486193,0.20130515,0.3834173,0.1394615,0.36755574,0.12270347,surprise
703,51957,2.2,3.2,3.8,3.8,3.0,2.8,1.0,"my wife and my mother, after years of therapy, conversations, and emotional turmoil fueled by my mother's alcohol abuse, finally started to rebuild a relationship.",relief,-0.19844209,0.10675017,-0.40410402,0.17812482,0.016671974,0.14009035,-0.30000773,0.124631435,-0.083950415,0.18424214,0.25812846,0.14629541,0.31059933,0.11986564,surprise
704,51962,4.0,4.6,4.2,4.0,4.4,4.4,1.6,I finally saw my long distance partner in person after waiting 9 months.,joy,-0.22093064,0.10172542,-0.38821462,0.17055558,-0.036273982,0.1476795,-0.11930832,0.114787094,0.0028396095,0.2037448,0.30144638,0.13862875,0.27045846,0.12287884,surprise
705,51982,2.8,4.8,4.6,1.4,3.0,3.4,1.2,"I felt ... when I got a passing grade in Intermediate Biostats in grad school because I was making a failing grade going into the final, but I made an A on the final so I passed and was able to graduate",relief,-0.23519404,0.10278539,-0.57461375,0.20362385,0.14074737,0.14217034,-0.34935334,0.1253071,-0.123858914,0.17528585,0.23426634,0.1502157,0.39568198,0.100611724,surprise
706,51992,2.8,4.2,2.0,4.4,2.4,2.8,1.2,I felt ... when I heard about your coming.,joy,-0.05898587,0.122740485,-0.26879898,0.19143398,0.20908855,0.15677536,-0.08206899,0.11428495,0.24302436,0.1475901,0.1304264,0.14019719,0.39537108,0.12697792,surprise
707,51996,2.4,3.8,4.2,2.4,3.2,1.2,1.2,When I attended my 12 week pregnancy scan. It was such a ... to know everything was okay and he was healthy and growing as he should be.,relief,-0.33250102,0.10169486,-0.17216508,0.15778674,-0.0262358,0.1455607,0.02235884,0.11796209,0.06434776,0.19136907,0.07833329,0.14574465,0.20812105,0.13988191,surprise
708,52004,2.8,4.2,1.8,2.8,4.0,2.8,1.0,There were 15 slots left on prolific and I got in this study,joy,-0.1667596,0.10362444,-0.12659535,0.15881233,0.033088896,0.13388817,-0.035058007,0.117915295,0.067168936,0.1918887,0.106098786,0.14855783,-0.021349765,0.14531326,surprise
709,52012,4.2,3.8,4.2,1.0,3.8,4.6,1.0,I felt ... when I submitted my midterm last night.,relief,-0.07595478,0.11787457,-0.3372738,0.19438441,0.3009265,0.13458312,-0.04301492,0.10827192,0.27437243,0.16460751,0.086387694,0.15099122,0.47292048,0.12928723,surprise
710,52015,2.2,4.0,4.4,3.0,3.2,2.4,1.4,"we were trying to sell our second home and it seemed we were not going to actually sell it as we had no people around in ages. Then someone viewed and offered asking price, they were a cash buyer and the sale went through in only 6 weeks",relief,-0.24507833,0.103027724,-0.54657036,0.18878964,0.22226125,0.14697927,-0.27571765,0.13261265,-0.07991375,0.1803597,0.36378077,0.14436832,0.35607857,0.10386276,surprise
711,52018,2.0,2.6,5.0,1.8,3.4,2.0,1.6,When a medical test came back negative for cancer.,relief,-0.15317167,0.11019997,-0.22590375,0.15570825,0.038540978,0.13362716,-0.052626304,0.12957707,0.09751274,0.19098988,0.16314149,0.14065838,0.14693287,0.13923933,surprise
712,52020,3.6,2.8,3.4,3.8,2.6,1.6,1.4,our aeroplane landed.  (I'm terrified of flying),relief,-0.26365948,0.10110351,-0.2789374,0.17660078,0.04075179,0.15163791,-0.1914346,0.13091403,0.0389881,0.18628342,0.3084083,0.12465533,0.12764876,0.12880506,surprise
713,52029,3.0,4.8,4.8,3.8,3.2,2.0,1.0,I was assigned my project of choice for my final year degree project,relief,-0.27414042,0.110897005,-0.15297364,0.16355348,0.028071668,0.13190193,-0.06373342,0.117840394,0.0012594606,0.20028357,0.17993341,0.14297883,0.11920063,0.1325448,surprise
714,52036,2.4,4.6,4.4,1.6,3.0,1.6,1.4,"I felt ... when I tested negative for covid 19, because testing positive would have meant that myself and my son would get poorly and pass it to other family members.",relief,-0.21887751,0.117457,-0.5828976,0.19535463,0.17945606,0.15175836,-0.32446998,0.1262762,0.042180613,0.16303433,0.3399936,0.14434865,0.47340643,0.10177085,surprise
715,52045,3.0,4.4,3.8,1.8,3.0,3.0,1.0,I found my manuscript that I had lost the day prior.,relief,-0.16867451,0.09884706,-0.29860446,0.17096156,-0.048534367,0.14226332,-0.110283695,0.11475778,0.10807714,0.2112082,0.31364232,0.13647634,0.1656052,0.12548578,surprise
716,52046,1.4,1.0,3.2,3.8,5.0,1.6,1.6,I lost my daughter while in a large department store and then found her safe and sound,relief,-0.24992453,0.107417315,-0.22962748,0.1475254,0.19687626,0.1446252,-0.007884653,0.11851295,0.035518065,0.19189973,0.115685344,0.14045928,0.062332273,0.14956017,surprise
717,52049,3.2,1.0,4.4,3.4,2.4,3.0,1.2,"Last week I attended hospital and my father died. He was in a coma for about 10 days, but after some meetigns with doctors, it was decided to pull out his breathing tube. He would get morphine before that. Looking at my dad's face, with several tubes up his nose and down his throat made me feel .... It also made me ... to think I would never see him alive again.",sadness,-0.19999607,0.10391403,-0.5417515,0.19523944,0.2541529,0.14237806,-0.19012766,0.12497362,-0.070347026,0.18665603,0.30382842,0.14432368,0.3376789,0.1025151,surprise
718,52050,2.2,1.0,3.6,1.2,3.2,1.0,1.0,our dog died of cancer suddenly a year ago.,sadness,-0.31393522,0.11998784,-0.02593237,0.143258,0.09539792,0.1383038,-0.11976946,0.12124831,0.014352605,0.17526582,0.0021199882,0.15247722,0.04619053,0.149459,surprise
719,52051,3.4,1.0,2.4,2.0,3.2,1.4,1.2,my grandad passed away,sadness,-0.4984447,0.10704413,-0.3006415,0.15590246,0.16938531,0.14905597,-0.08761538,0.12186797,-0.006973401,0.19430438,0.092716485,0.14029235,0.11428521,0.13153273,surprise
